LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID112145,112145,5,93.77487183,30.60712666,25.7579249,0,65,13,1.2,1,,191,228,40,255,7067,77.56001261,0.706158909,2.038489395
ID115728,115728,5,15.26725769,32.59370773,29.7083001,0,105,21,1.2,1,,45.43243243,44,0,102,1681,24.28939016,0.434848042,1.133733511
ID117906,117906,5,41.29714584,37.46492712,21.72847893,0,115,23,1.2,1,,95.54054054,100,34,162,3535,38.26631431,0.544240425,1.759855197
ID115099,115099,5,85.80029297,31.85218227,28.7150282,0,80,16,1.2,1,,174.1081081,189,4,255,6442,84.34808296,0.645264327,1.619107745
ID117597,117597,5,66.59555054,40.55503911,20.36042615,0,120,24,1.2,1,,149.4864865,136,46,255,5531,58.9946427,0.583193195,1.866800412
ID111580,111580,5,96.55950165,37.81657109,26.96904133,0,20,4,1.2,1,,190.1891892,255,4,255,7037,97.66377636,0.723490409,1.634956554
ID115423,115423,5,101.325882,34.70139501,30.30412164,0,90,18,1.2,1,,182.0810811,255,0,255,6737,98.48671043,0.809245665,1.653864891
ID117279,117279,5,88.88936615,35.51929504,21.69129603,0,110,22,1.2,1,,183.5675676,247,17,255,6792,79.91889658,0.635716334,1.785384868
ID116958,116958,5,82.34235382,32.75552786,28.35840025,0,75,15,1.2,1,,163.3243243,177,32,255,6043,75.06369668,0.631670758,1.684647957
ID119134,119134,5,16.24560165,38.22372872,20.07785544,0,140,28,1.2,1,,48.32432432,49,14,102,1788,21.93431362,0.424156199,1.312320556
ID113888,113888,5,33.11838913,39.51614418,29.0380681,0,10,2,1.2,1,,104.3243243,100,17,206,3860,51.88183907,0.366225323,1.078018599
ID111008,111008,5,96.32039642,30.84805074,28.06735063,0,55,11,1.2,1,,190.4864865,255,0,255,7048,91.24101832,0.72191451,1.750564949
ID114786,114786,5,88.2088089,34.08199204,29.5802367,0,95,19,1.2,1,,193.9459459,255,0,255,7176,84.34747772,0.595581093,1.71656646
ID114470,114470,5,93.20843506,32.14767072,26.41858971,0,70,14,1.2,1,,187.8648649,255,32,255,6951,83.1348176,0.697332275,1.85680163
ID116649,116649,5,73.99264526,33.2219644,29.07181226,0,100,20,1.2,1,,133.0540541,138,0,255,4923,85.79819538,0.664940827,1.238694331
ID118827,118827,5,76.03161621,39.51298568,20.75417458,0,130,26,1.2,1,,161.5945946,164,46,255,5979,68.56443014,0.608307629,1.782838874
ID113326,113326,5,93.23947906,39.75409246,27.87211294,0,25,5,1.2,1,,187.4864865,255,14,255,6937,90.39899877,0.700458972,1.708649131
ID112757,112757,5,94.57274628,40.30630189,31.74706078,0,0,0,1.2,1,,165.9189189,255,0,255,6139,110.2765157,0.766598638,1.305789047
ID110709,110709,5,98.02196503,28.83575127,28.83925023,0,60,12,1.2,1,,195.8378378,255,0,255,7246,90.50245961,0.752910132,1.858872957
ID114164,114164,5,92.84328461,33.08675573,30.5786281,0,85,17,1.2,1,,204.1621622,255,32,255,7554,73.27896224,0.670368549,2.236285606
ID113020,113020,5,86.64518738,34.19565073,23.11591994,0,35,7,1.2,1,,193.5405405,226,46,255,7161,72.55174192,0.605875427,2.012915702
ID111871,111871,5,77.69364929,38.89121215,30.48210365,0,5,1,1.2,1,,214.1351351,255,8,255,7923,77.53678774,0.462443624,1.746585237
ID116960,116960,6,81.259552,308.5722648,30.23421707,0,75,15,1.2,1,,159.8108108,157,0,255,5913,85.88197257,0.581912074,1.369018028
ID113891,113891,6,66.16217041,325.5518482,29.88597304,0,10,2,1.2,1,,84.91891892,40,0,255,3142,97.55778299,0.88602886,0.817846998
ID111587,111587,6,77.6516571,321.8921016,31.57154299,0,20,4,1.2,1,,97.91891892,29,0,255,3623,110.0258501,0.937514953,0.861261459
ID113607,113607,6,43.20433807,316.9769613,23.7244627,0,30,6,1.2,1,,83.67567568,53,0,255,3096,79.12860631,0.674537768,0.851936119
ID113321,113321,6,73.60799408,321.2128418,25.36269603,0,25,5,1.2,1,,97.18918919,55,0,255,3596,95.16005168,0.887077507,0.960207546
ID116041,116041,6,41.05925751,317.0855783,22.76160855,0,45,9,1.2,1,,87.67567568,78,14,192,3244,48.09426742,0.623554126,1.400306771
ID114472,114472,6,85.83446503,309.6712249,29.18895588,0,70,14,1.2,1,,118.8108108,70,0,255,4396,113.9585299,0.819090607,0.938894363
ID112461,112461,6,77.42663574,314.3450742,24.72958591,0,40,8,1.2,1,,96.59459459,46,0,255,3574,107.8116824,0.894209781,0.845918139
ID111308,111308,6,86.97301483,323.3681462,34.00447834,0,15,3,1.2,1,,113.027027,72,0,255,4182,109.6270158,0.939271169,0.998727846
ID110707,110707,6,61.34498596,312.0819975,26.01354881,0,60,12,1.2,1,,100.4864865,70,0,255,3718,85.51855602,0.749197575,1.006548704
ID113023,113023,6,64.3192215,313.2529682,23.65776169,0,35,7,1.2,1,,80.51351351,25,0,255,2979,104.7739953,0.957453799,0.751746779
ID111007,111007,6,34.57213974,314.2533211,27.79749898,0,55,11,1.2,1,,62.78378378,51,0,187,2323,55.29222124,0.670843428,0.91179847
ID116350,116350,6,31.26089478,318.3569875,24.59949514,0,50,10,1.2,1,,64.40540541,57,0,192,2383,45.93985165,0.568897186,1.016721546
ID111584,111584,7,71.39739227,277.4953801,28.37634116,0,20,4,1.2,1,,235.8918919,255,123,255,8728,37.83060474,0.400401123,3.565681618
ID110720,110720,7,63.72410583,274.9535179,36.81300666,0,60,12,1.2,1,,172.8648649,228,25,255,6396,92.29065264,0.329546061,0.928521034
ID113890,113890,7,93.09482574,279.4129509,29.78996523,0,10,2,1.2,1,,219.6216216,255,38,255,8126,70.04496625,0.658901902,2.490738967
ID115108,115108,7,53.72686768,279.5063587,34.79117924,0,80,16,1.2,1,,205.972973,255,10,255,7621,73.78515602,0.2357104,1.064959951
ID113031,113031,7,70.2931366,269.7974064,29.02555565,0,35,7,1.2,1,,192.0540541,198,72,255,7106,62.56993685,0.414549755,1.799062259
ID115431,115431,7,55.86135483,284.6060179,34.49637233,0,90,18,1.2,1,,197.8108108,255,0,255,7319,89.70966684,0.265742882,0.925884732
ID111302,111302,7,71.20666504,279.0134913,29.5923592,0,15,3,1.2,1,,224.4594595,255,2,255,8305,72.69250099,0.388941152,1.729331881
ID116361,116361,7,67.51599884,275.4162162,35.93493934,0,50,10,1.2,1,,173.2162162,255,0,255,6409,97.31453447,0.364088648,0.950178889
ID117929,117929,7,57.5766983,283.0289269,39.89750903,0,115,23,1.2,1,,193.1081081,255,10,255,7145,93.87248555,0.286021485,0.915045354
ID114795,114795,7,63.16100693,285.3358529,35.23286972,0,95,19,1.2,1,,191.027027,255,6,255,7068,86.50513359,0.31646885,1.061703655
ID111018,111018,7,61.45728302,275.857655,36.93755856,0,55,11,1.2,1,,206.7837838,255,25,255,7651,76.4584619,0.286496867,1.20457005
ID113325,113325,7,74.80426025,276.9941896,27.80812036,0,25,5,1.2,1,,191.8918919,224,25,255,7100,73.5892443,0.476481235,1.683023374
ID116972,116972,7,62.49969482,276.7450288,35.80712958,0,75,15,1.2,1,,184.972973,255,8,255,6844,92.29676968,0.288422763,0.89726952
ID113614,113614,7,74.10583496,274.7478036,26.71586181,0,30,6,1.2,1,,239.6216216,255,87,255,8866,35.60614129,0.444806817,4.143742313
ID114481,114481,7,70.21022797,276.5550021,35.1094469,0,70,14,1.2,1,,168.7567568,255,0,255,6244,110.0102029,0.401885945,0.8795253
ID112755,112755,7,90.79766083,280.4800646,27.82128618,0,0,0,1.2,1,,203.4594595,255,0,255,7528,84.36316817,0.630428618,1.865044211
ID116052,116052,7,75.10144043,268.4914128,33.54901186,0,45,9,1.2,1,,237.5135135,255,29,255,8788,54.58256825,0.464703605,2.761154097
ID117300,117300,7,60.6180954,283.0258668,37.29744282,0,110,22,1.2,1,,188.6486486,255,8,255,6980,92.93373273,0.304915202,0.948652378
ID112470,112470,7,72.80764771,268.4031998,34.2111167,0,40,8,1.2,1,,211.7837838,255,42,255,7836,67.11976656,0.391533538,1.77560988
ID115738,115738,7,55.84379959,282.0734516,36.84903264,0,105,21,1.2,1,,211.1891892,255,27,255,7814,77.55780562,0.271247703,1.162015854
ID112157,112157,7,69.9908905,274.9905345,37.26894141,0,65,13,1.2,1,,160.4864865,255,0,255,5938,105.0432772,0.397455529,0.869061976
ID111868,111868,7,88.80618286,280.292618,29.08915008,0,5,1,1.2,1,,242.1891892,255,76,255,8961,41.31507516,0.617689605,4.476631021
ID111585,111585,9,71.45054626,62.62826833,29.51424985,0,20,4,1.2,1,,183,255,4,255,6771,94.68632425,0.420270615,1.143804371
ID111872,111872,9,71.18360138,64.57069128,30.32698676,0,5,1,1.2,1,,162.5945946,160,49,255,6016,65.387078,0.531327137,1.725592275
ID113027,113027,9,70.71607208,58.04561585,26.20404689,0,35,7,1.2,1,,198.8108108,255,40,255,7356,78.48596401,0.403416814,1.456281443
ID113895,113895,9,74.25126648,63.67337451,32.28003231,0,10,2,1.2,1,,202.0810811,232,40,255,7477,65.92562239,0.437884615,1.866968814
ID111303,111303,9,71.04973602,62.44047092,29.98669147,0,15,3,1.2,1,,192.7567568,255,0,255,7132,90.51777155,0.398420549,1.21341591
ID116042,116042,9,78.21716309,55.63790994,23.78093227,0,45,9,1.2,1,,229.5405405,255,113,255,8493,45.95081585,0.479520066,3.238039146
ID110701,110701,9,28.64242172,55.1080542,23.53497634,0,60,12,1.2,1,,92.18918919,87,27,160,3411,33.25310164,0.333738064,1.387436219
ID113327,113327,9,70.48175049,60.17704734,29.54984019,0,25,5,1.2,1,,203.6486486,255,27,255,7535,74.77046959,0.377639638,1.493218503
ID112462,112462,9,72.80362701,57.06449571,24.94992873,0,40,8,1.2,1,,184,219,17,255,6808,82.5920362,0.420632905,1.319261896
ID112144,112144,9,12.47136497,51.08783403,23.98349693,0,65,13,1.2,1,,45.10810811,46,4,93,1669,20.59366648,0.315454338,1.050537743
ID113618,113618,9,67.6902771,59.05157543,30.08780787,0,30,6,1.2,1,,178.4054054,255,0,255,6601,98.32329312,0.415929903,1.066006811
ID112756,112756,9,31.57123947,66.08771474,31.43202564,0,0,0,1.2,1,,97.48648649,93,38,181,3607,33.03837972,0.356212942,1.550020647
ID111001,111001,9,9.516606331,52.21752627,23.2967652,0,55,11,1.2,1,,35.35135135,34,12,70,1308,17.16944349,0.244793949,0.809809761
ID116347,116347,9,54.40856934,54.34848686,23.94983422,0,50,10,1.2,1,,167.7567568,157,74,255,6207,53.53213231,0.36874358,1.68848749
ID115098,115098,9,11.26334858,49.67875116,27.8534974,0,80,16,1.2,1,,44.21621622,44,2,96,1636,20.58604589,0.190706939,0.688018705
ID116957,116957,9,54.70277786,48.74367558,26.19838723,0,75,15,1.2,1,,170.7567568,181,64,255,6318,53.79198898,0.354115494,1.660273026
ID111875,111875,10,83.7376709,258.4192061,33.49197841,0,5,1,1.2,1,,245.5945946,255,38,255,9087,36.81519875,0.550252703,4.735668977
ID111588,111588,10,71.42404938,256.4727769,32.52936249,0,20,4,1.2,1,,217.2162162,255,49,255,8037,67.99392748,0.384736235,1.775203504
ID116964,116964,10,26.47247505,248.5306697,32.0215228,0,75,15,1.2,1,,75.37837838,70,14,145,2789,33.65127648,0.332306696,1.117403752
ID116358,116358,10,29.70815468,247.3458696,33.94801327,0,50,10,1.2,1,,98.2972973,93,19,183,3637,35.70703702,0.339104864,1.394238883
ID111014,111014,10,65.84128571,246.9112537,33.08120887,0,55,11,1.2,1,,223.8648649,255,27,255,8283,69.31015725,0.346516694,1.662384456
ID113897,113897,10,86.32264709,256.1861955,33.11320919,0,10,2,1.2,1,,235.3783784,255,21,255,8709,53.53833069,0.569068291,3.188998225
ID113033,113033,10,32.96038055,248.6979123,31.58888177,0,35,7,1.2,1,,106.4594595,102,23,234,3939,42.15816422,0.341452923,1.285547
ID111306,111306,10,76.6837616,255.9970565,32.60131045,0,15,3,1.2,1,,204.5945946,255,14,255,7570,86.51251016,0.425995442,1.41296711
ID114478,114478,10,14.83690548,248.5258959,33.82624751,0,70,14,1.2,1,,53.02702703,51,21,102,1962,20.09351262,0.32435697,1.292675698
ID113330,113330,10,73.45396423,255.0037677,32.58390041,0,25,5,1.2,1,,228.1891892,255,53,255,8443,53.31814254,0.421018481,2.536013044
ID116050,116050,10,41.12659836,249.1497578,33.41718055,0,45,9,1.2,1,,128.7567568,123,53,206,4764,37.9717771,0.357542308,1.786130422
ID112469,112469,10,57.58647537,250.6802519,32.11080852,0,40,8,1.2,1,,155.7027027,157,38,255,5761,58.17448126,0.401945528,1.534721894
ID113620,113620,10,45.08911896,252.6323374,32.84908295,0,30,6,1.2,1,,148.1081081,153,51,234,5480,44.35512233,0.358526263,1.762454785
ID112153,112153,10,28.41014671,249.0306651,34.46246174,0,65,13,1.2,1,,91.75675676,87,8,162,3395,34.6830133,0.326833382,1.303350571
ID112762,112762,10,71.92550659,259.7202531,34.18758624,0,0,0,1.2,1,,251.1081081,255,196,255,9291,13.61939749,0.436511925,11.2052026
ID110716,110716,10,19.21315193,248.2159646,35.04568367,0,60,12,1.2,1,,63,55,14,123,2331,27.73084925,0.329446064,1.12595485
ID110723,110723,11,72.39852142,399.117427,39.62115383,0,60,12,1.2,1,,197.5405405,255,0,255,7309,90.56568966,0.43851126,1.329811299
ID111876,111876,11,85.84148407,414.7946918,33.33077601,0,5,1,1.2,1,,126.0540541,87,0,255,4664,100.7747615,0.887128159,1.176034343
ID116366,116366,11,73.69242859,402.9727363,40.22331152,0,50,10,1.2,1,,202.6486486,255,34,255,7498,78.19676614,0.420633348,1.53464034
ID111314,111314,11,69.77606201,415.7240554,38.22805226,0,15,3,1.2,1,,200.3513514,255,34,255,7413,77.99580338,0.386470184,1.43204444
ID118546,118546,11,68.40145874,387.1940543,37.07605841,0,135,27,1.2,1,,211.3513514,255,38,255,7820,63.23554565,0.393986802,1.889281909
ID113045,113045,11,82.12368774,408.4571301,41.60736338,0,35,7,1.2,1,,207.1891892,255,49,255,7666,67.37492026,0.509330729,2.075459615
ID116060,116060,11,71.72814178,405.2233004,39.21865167,0,45,9,1.2,1,,216.5945946,255,46,255,8014,64.3296456,0.406386958,1.945814263
ID115743,115743,11,74.84390259,391.8376279,41.62782133,0,105,21,1.2,1,,171.5945946,255,0,255,6349,109.9258486,0.47807428,1.009794245
ID112481,112481,11,80.0135498,407.0246338,41.54011247,0,40,8,1.2,1,,228.1891892,255,68,255,8443,53.28114,0.495846412,2.839302884
