LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID619421_ID610407,110,619421,610407,10.4956077,1.662810241,3.239692531,3.239692531,22.5,370.5999729,168.8790472,0,
ID608909_ID604921,110,608909,604921,64.20400463,0.351986003,4.006370072,8.012740145,13,381.429837,171.0788018,0,
ID607940_ID609435,110,607940,609435,0.169819506,NaN,0.412091623,0.412091623,0.5,399.821401,179.5909788,0,
ID602282_ID605417,110,602282,605417,6.523579494,2.48924189,2.55412989,2.55412989,8.5,390.8994365,173.0724314,0,
ID600856_ID604428,110,600856,604428,15.53602824,1.656163696,3.941576872,3.941576872,10.5,387.6076547,172.7601266,0,
ID601463_ID603929,110,601463,603929,6.217061636,2.782958831,2.493403625,2.493403625,16.5,376.5121111,168.5151089,0,
ID606391_ID615955,110,606391,615955,5.16637658,1.292820086,2.272966471,2.272966471,19.5,370.6845957,169.2652986,0,
ID605937_ID602391,110,605937,602391,2.494551156,0.867603051,1.579414814,1.579414814,2.5,396.1759303,180.0336045,0,
ID617455_ID619421,110,617455,619421,2.737257194,1.567265449,1.654465834,1.654465834,21.5,372.226272,169.5248952,0,
ID602391_ID607179,110,602391,607179,7.936941854,1.255127808,2.817257861,2.817257861,3.5,395.7849726,178.2599862,0,
ID609435_ID605937,110,609435,605937,9.427591472,1.565713652,3.070438319,3.070438319,1.5,398.3052583,179.9132826,0,
ID633899_ID633429,112,633899,633429,8.204837245,2.470036708,2.864408708,2.864408708,66.5,193.8964807,165.2517222,0,
ID621979_ID622471,112,621979,622471,5.739904861,2.107420235,2.395809855,2.395809855,44.5,204.4313192,186.6633949,0,
ID602378_ID607177,112,602378,607177,13.33127057,0.623949204,3.651201251,3.651201251,3.5,244.7800343,177.2483624,0,
ID608428_ID603451,112,608428,603451,2.777467249,0.275334013,1.666573505,1.666573505,6.5,240.5346781,175.020226,0,
ID629984_ID630474,112,629984,630474,16.80767867,0.230380523,4.099716901,4.099716901,60.5,195.3643483,168.1997615,0,
ID607425_ID608428,112,607425,608428,3.461821957,1.256747095,1.860597204,1.860597204,5.5,242.2197897,175.4809157,0,
ID604437_ID608921,112,604437,608921,6.828048007,1.23504288,2.613053388,2.613053388,11.5,229.634612,177.5713643,0,
ID603955_ID602959,112,603955,602959,2.47614439,2.512380772,1.573576941,1.573576941,17.5,218.214857,181.7965211,0,
ID600965_ID601496,112,600965,601496,11.4964317,0.910653599,3.390638833,3.390638833,15.5,222.0667125,182.1864869,0,
ID612951_ID617983,112,612951,617983,5.979730805,0.881127229,2.44534881,2.44534881,34.5,214.4503726,183.7212109,0,
